data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7031512,716,ZIM6419,6419,2020-04-02,2020,1,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zimbabwe Human Rights NGO Forum,Other,"On 2 April 2020, three people were assaulted by ZRP officers with sticks in Bulawayo (Bulawayo) during the national coronavirus lockdown.",0,1586212553,ZWE
7031513,716,ZIM6420,6420,2020-04-02,2020,1,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Mashonaland East,Hwedza,Hwedza RDC,Wedza,-18.6167,31.5667,1,Zimbabwe Human Rights NGO Forum,Other,"On 2 April 2020, six people were assaulted by ZRP officers with sticks in Wedza (Hwedza, Mashonaland East) during the national coronavirus lockdown.",0,1586212553,ZWE
7031508,716,ZIM6418,6418,2020-04-01,2020,1,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,"On 1 April 2020, a man and a woman were assaulted by ZRP officers in Ridgeville and Belvedere in Harare (Harare) during the national coronavirus lockdown.",0,1586212553,ZWE
7031511,716,ZIM6417,6417,2020-04-01,2020,1,Riots,Violent demonstration,Rioters (Zimbabwe),Street Traders (Zimbabwe),5,Police Forces of Zimbabwe (2017-),,1,15,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,"On 1 April 2020, police reportedly clashed with street vendors in Harare (Harare) who refused adhere to the national coronavirus lockdown. [size=no report]",0,1586212553,ZWE
7031159,716,ZIM6414,6414,2020-03-31,2020,1,Riots,Violent demonstration,Rioters (Zimbabwe),,5,Police Forces of Zimbabwe (2017-),,1,15,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Chronicle (Zimbabwe),National,"On 31 March 2020, over 400 people, waiting to buy maize meal, threatened to burn down a shop in Bulawayo (Bulawayo), accusing management of only selling to police officers and their families. Riot police were called in to disperse the crowd. [size=over 400]",0,1586212552,ZWE
7031509,716,ZIM6415,6415,2020-03-31,2020,1,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Masvingo,Masvingo Metro,Masvingo Municipality,Masvingo,-20.0833,30.8333,1,Zimbabwe Human Rights NGO Forum,Other,"On 31 March 2020, 11 people were assaulted by ZRP officers after gathering at bars in Masvingo (Masvingo Metro, Masvingo) during the national coronavirus lockdown.",0,1586212553,ZWE
7031510,716,ZIM6416,6416,2020-03-31,2020,1,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Midlands,Zvishavane,Runde RDC,Zvishavane,-20.3333,30.0333,1,Zimbabwe Human Rights NGO Forum,Other,"On 31 March 2020, seven people were assaulted by ZRP officers in Zvishavane (Zvishavane, Midlands) during the national coronavirus lockdown.",0,1586212553,ZWE
7060305,716,ZIM6421,6421,2020-03-30,2020,1,Strategic developments,Change to group/activity,Government of Zimbabwe (2017-),,1,,,0,10,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Bulawayo24,National,"On 30 March 2020, the government implemented a national coronavirus lockdown in Zimbabwe.",0,1586813940,ZWE
7031514,716,ZIM6413,6413,2020-03-30,2020,1,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zimbabwe Human Rights NGO Forum,Other,"On 30 March 2020, three people were assaulted with batons and kicked by ZRP officers in Harare (Harare) during the national coronavirus lockdown.",0,1586212553,ZWE
7059438,716,ZIM6412,6412,2020-03-26,2020,1,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),Street Traders (Zimbabwe),7,17,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Goromonzi RDC,Kuwadzana,-17.8252,30.9263,1,Zimbabwe Peace Project,Local partner-Other,"On 26 March 2020, anti-riot police allegedly assaulted vendors and civilians in Kuwadzana (Goromonzi, Mashonaland East) during the national coronavirus lockdown.",0,1586810324,ZWE
7005535,716,ZIM6411,6411,2020-03-19,2020,1,Riots,Mob violence,Rioters (Zimbabwe),Vigilante Group (Zimbabwe),5,Civilians (Zimbabwe),,7,57,Southern Africa,Zimbabwe,Mashonaland Central,Guruve North,Guruve RDC,Guruve,-16.6666,30.7000,1,Zim Eye,National,"On March 19 2020, a mob beat two suspected thieves in Guruve (Guruve RDC, Guruve North, Mashonaland Central). 1 person died and 1 was injured. 1 person was arrested for the killing and 3 more suspects were identified. [size=at least 4]",1,1585604733,ZWE
7005195,716,ZIM6410,6410,2020-03-18,2020,2,Strategic developments,Arrests,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Bulawayo24,National,"From March 17 - 20 2020, police arrested over 700 illegal forex dealers in Bulawayo.",0,1585604732,ZWE
6998047,716,ZIM6409,6409,2020-03-16,2020,1,Violence against civilians,Attack,Scorpions Militia,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Matabeleland South,Gwanda North,Gwanda Municipality,Gwanda,-20.9333,29.0000,1,Bulawayo24,National,"On 16 March 2020, members of the Scorpions Militia beat a civilian with a hammer in Gwanda (Gwanda Municipality, Gwanda North, Matabeleland South).",0,1585000467,ZWE
6994435,716,ZIM6407,6407,2020-03-13,2020,2,Riots,Mob violence,Rioters (Zimbabwe),Farmers (Zimbabwe),5,Civilians (Zimbabwe),,7,57,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,Zim Eye,National,"On or around 13 March 2020, farm workers attacked a messenger who was sent to evict them from Water Vlei Farm along Seke road in Chitungwiza (Harare). [size=no report]",0,1584396904,ZWE
6994436,716,ZIM6406,6406,2020-03-10,2020,1,Protests,Peaceful protest,Protesters (Zimbabwe),,6,,,0,60,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zim Eye,National,"On 10 March 2020, Broad Alliance Against Sanctions members demonstrated outside the US Embassy in Westgate in Harare (Harare), demanding the removal of the sanctions on Zimbabwe. [size=no report]",0,1584396904,ZWE
6994052,716,ZIM6404,6404,2020-03-09,2020,1,Protests,Peaceful protest,Protesters (Zimbabwe),Health Workers (Zimbabwe),6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Bulawayo24,National,"On 9 March 2020, nurses demonstrated at the Mpilo Central Hospital in Bulawayo (Bulawayo), after the hospital breached an agreement between the nurses and the government on shift rotations. [size=no report]",0,1584396903,ZWE
6994063,716,ZIM6405,6405,2020-03-09,2020,1,Protests,Peaceful protest,Protesters (Zimbabwe),Street Traders (Zimbabwe),6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Chronicle (Zimbabwe),National,"On 9 March 2020, hundreds of illegal money changers marched to the Bulawayo Central Police Station (Bulawayo), demanding justice for their colleague who was killed the previous week. [size=hundreds]",0,1584396903,ZWE
6993979,716,ZIM6403,6403,2020-03-07,2020,1,Protests,Peaceful protest,Protesters (Zimbabwe),MDC Youth Assembly: Movement for Democratic Change Youth Assembly,6,,,0,60,Southern Africa,Zimbabwe,Matabeleland South,Gwanda North,Gwanda Municipality,Gwanda,-20.9333,29.0000,1,Movement for Democratic Change; Zim Eye,Other-National,"On 7 March 2020, MDC youth demonstrated in Gwanda (Gwanda North, Matabeleland South), calling for the end of the current regime. [size=no report]",0,1584396902,ZWE
6993859,716,ZIM6387,6387,2020-03-01,2020,2,Strategic developments,Arrests,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Midlands,Gweru,Gweru City Council,Gweru,-19.4500,29.8200,3,ZBC,National,"Beginning on March 1 2020, Zimbabwean police forces arrested 240 illegal miners in the Kwekwe area, 176 illegal miners in the Mberengwa area and 821 illegal miners in the Shurugwi area during operations in the Midlands.",0,1584396752,ZWE
6978416,716,ZIM6385,6385,2020-02-29,2020,1,Riots,Violent demonstration,Rioters (Zimbabwe),,5,Police Forces of Zimbabwe (2017-),,1,15,Southern Africa,Zimbabwe,Mashonaland East,Goromonzi,Goromonzi RDC,Mabvuku,-17.8500,31.1833,1,Zimbabwean,National,"On February 29 2020, demonstraters clashed with police in Mabvuku (Goromonzi RDC, Goromonzi, Mashonaland East), during anti-government demonstrations. [size=no report]",0,1583194354,ZWE
6978271,716,ZIM6384,6384,2020-02-29,2020,1,Riots,Violent demonstration,Rioters (Zimbabwe),MDC: Movement for Democratic Change,5,Police Forces of Zimbabwe (2017-),,1,15,Southern Africa,Zimbabwe,Harare,Harare,Chitungwiza Urban,Chitungwiza,-18.0127,31.0756,1,New Zimbabwe,National,"On February 29 2020, police forces clashed with demonstrating residents and MDC supporters in Chitungwiza (Harare) after police raided the home of an MDC member. [size=no report]",0,1583194354,ZWE
6876793,716,ZIM6381,6381,2020-02-20,2020,1,Protests,Protest with intervention,Protesters (Zimbabwe),Women (Zimbabwe); ARTUZ: Amalgamated Rural Teachers Union of Zimbabwe; Teachers (Zimbabwe),6,Police Forces of Zimbabwe (2017-),,1,16,Southern Africa,Zimbabwe,Mashonaland East,Mutoko,Mutoko RDC,Mutoko,-17.4000,32.2167,1,Zim Eye,National,"On February 20 2020, 7 women, including parents and teachers, were arrested while protesting in Mutoko (Mashonaland East) against poor education standards. The teachers were members of ARTUZ. [size=at least 7]",0,1582579320,ZWE
6978000,716,ZIM6383,6383,2020-02-20,2020,1,Strategic developments,Arrests,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,17,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Bulawayo24,National,"On February 20 2020, police arrested 34 suspects during a crackdown on MDC youths after a protest in Harare the previous day.",0,1583194353,ZWE
6876380,716,ZIM6380,6380,2020-02-19,2020,1,Protests,Protest with intervention,Protesters (Zimbabwe),MDC: Movement for Democratic Change,6,Police Forces of Zimbabwe (2017-),,1,16,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Bulawayo24,National,"On February 19 2020, police used teargas to disperse hundreds of MDC youth supporters protesting in Harare. They were demonstrating against rising poverty. [size=hundreds]",0,1582579320,ZWE
6994437,716,ZIM6402,6402,2020-02-17,2020,1,Protests,Peaceful protest,Protesters (Zimbabwe),Labour Group (Zimbabwe); MRP: Mthwakazi Republic Party,6,,,0,60,Southern Africa,Zimbabwe,Bulawayo,Bulawayo,Bulawayo City Council,Bulawayo,-20.1500,28.5800,1,Zim Eye,National,"On 17 February 2020, MRP members joined former Zimplow workers and demonstrated at Zimplow Holdings Limited in Bulawayo (Bulawayo), accusing the company of unfairly dismissing the workers. [size=no report]",0,1584396904,ZWE
6974509,716,ZIM6378,6378,2020-02-14,2020,1,Protests,Protest with intervention,Protesters (Zimbabwe),MDC-A: Movement for Democratic Change (Alliance),6,Police Forces of Zimbabwe (2017-),,1,16,Southern Africa,Zimbabwe,Masvingo,Masvingo Metro,Masvingo Municipality,Masvingo,-20.0833,30.8333,1,Bulawayo24,National,"On February 14 2020, police teargassed MDC Alliance members who were attending a court hearing in support of an MDC Alliance member in Masvingo. [size=no report]",0,1583194170,ZWE
6976916,716,ZIM6379,6379,2020-02-14,2020,1,Violence against civilians,Attack,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),MDC: Movement for Democratic Change,7,17,Southern Africa,Zimbabwe,Masvingo,Masvingo Metro,Masvingo Municipality,Masvingo,-20.0833,30.8333,1,Zim Eye,National,"On February 14 2020, police used teargas to disperse MDC members who were assembled in Masvingo for the trial of another MDC member. 2 people were hospitalized.",0,1583194183,ZWE
6876794,716,ZIM6382,6382,2020-02-07,2020,1,Protests,Peaceful protest,Protesters (Zimbabwe),Students (Zimbabwe),6,,,0,60,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8333,31.0500,1,Zim Eye,National,"On February 7 2020, students participated in a demonstration in Harare criticizing the government. [size=no report]",0,1582579320,ZWE
6974458,716,ZIM6377,6377,2020-02-04,2020,1,Riots,Mob violence,Rioters (Zimbabwe),Vigilante Group (Zimbabwe),5,Civilians (Zimbabwe),Police Forces of Zimbabwe (2017-),7,57,Southern Africa,Zimbabwe,Mashonaland Central,Mazowe South,Mazowe RDC,Mazowe,-17.5166,30.9667,1,Bulawayo24,National,"On February 4 2020, a mob beat two suspected police officers who had attempted to rob someone in Mazowe, Mashonaland Central. Two other suspects escaped. [size=no report]",0,1583194169,ZWE
6975061,716,ZIM6376,6376,2020-02-03,2020,1,Strategic developments,Arrests,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),,7,17,Southern Africa,Zimbabwe,Manicaland,Mutare,Penhalonga,Penhalonga,-18.8911,32.6978,1,New Zimbabwe,National,"On February 3 2020, police arrested 186 illegal miners during a raid on Penhalonga, Manicaland.",0,1583194173,ZWE
6976911,716,ZIM6373,6373,2020-02-03,2020,1,Strategic developments,Arrests,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),Miners (Zimbabwe),7,17,Southern Africa,Zimbabwe,Manicaland,Mutare Central,Mutare City Council,Mutare,-18.9707,32.6709,2,ZBC,National,"On February 3 2020, hundreds of illegal miners were arrested in Manicaland province, Mutasa district, as part of a crackdown on illegal mining.",0,1583194183,ZWE
6975083,716,ZIM6375,6375,2020-02-02,2020,1,Riots,Mob violence,Rioters (Zimbabwe),Vigilante Group (Zimbabwe),5,Civilians (Zimbabwe),,7,57,Southern Africa,Zimbabwe,Manicaland,Chipinge Central,Chipinge Town Council,Chipinge,-20.2000,32.6167,2,New Zimbabwe,National,"On February 2 2020, six people beat to death a local man in Matsaga village, Chipinge, Manicaland province whom they suspected of stealing a goat. They were arrested by police. [size=six]",1,1583194173,ZWE
6769381,716,ZIM6372,6372,2020-01-27,2020,1,Riots,Mob violence,Rioters (Zimbabwe),Vigilante Group (Zimbabwe),5,Unidentified Armed Group (Zimbabwe),,3,35,Southern Africa,Zimbabwe,Mashonaland West,Makonde,Chinhoyi Municipality,Chinhoyi,-17.3666,30.2000,1,Zim Eye,National,"On January 27 2020, a mob attacked a group of four gang members armed with machetes in Chinhoyi, Mashonaland West, killing 1 person. 1 person was injured and 3 were arrested. [size=no report]",1,1580773139,ZWE
6974443,716,ZIM6371,6371,2020-01-27,2020,2,Strategic developments,Arrests,Police Forces of Zimbabwe (2017-),,1,Civilians (Zimbabwe),Miners (Zimbabwe),7,17,Southern Africa,Zimbabwe,Mashonaland Central,Bindura South,Bindura Municipality,Bindura,-17.2964,31.3297,1,Bulawayo24,National,"Between January 27 and 28 2020, 63 illegal miners were arrested in Bindura, Mashonaland Central.",0,1583194169,ZWE
7059439,716,ZIM6374,6374,2020-01-24,2020,1,Riots,Mob violence,Rioters (Zimbabwe),,5,Civilians (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,7,57,Southern Africa,Zimbabwe,Mashonaland West,Hurungwe,Hurungwe RDC,Hurungwe,-17.0000,29.3333,1,Zimbabwe Peace Project,Local partner-Other,"On January 24 2020, an angry mob assaulted a Headman with ZANU-PF during maize grain distribution over a dispute over grain recipients. [size=no report]",0,1586810324,ZWE
6761514,716,ZIM6365,6365,2020-01-23,2020,1,Protests,Peaceful protest,Protesters (Zimbabwe),Students (Zimbabwe); ZINASU: Zimbabwe National Students Union,6,,,0,60,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Harare,-17.8277,31.0534,1,263chat ZW,Subnational,"On January 23 2020, ZINASU students demonstrated outside the office of the Ministry of Higher Education in Harare against an increase in fees at state-owned tertiary institutions. [size=no report]",0,1580155349,ZWE
6761795,716,ZIM6368,6368,2020-01-23,2020,1,Riots,Mob violence,Rioters (Zimbabwe),ZANU-PF: Zimbabwe African National Union-Patriotic Front,5,Rioters (Zimbabwe),MDC Youth Assembly: Movement for Democratic Change Youth Assembly,5,55,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,Newsday (Zimbabwe),National,"On January 23 2020, clashes broke out between ZANU PF and MDC youth members in Mbare, Harare. 3 people were arrested and 3 others were injured. [size=no report]",0,1580155350,ZWE
6761783,716,ZIM6367,6367,2020-01-22,2020,1,Violence against civilians,Attack,ZANU-PF: Zimbabwe African National Union-Patriotic Front,,3,Civilians (Zimbabwe),,7,37,Southern Africa,Zimbabwe,Harare,Harare,Harare City Council,Mbare,-17.8581,31.0372,1,Nehanda Radio,National,"On January 22 2020, suspected Zanu PF youths attacked residents in Mbare, Harare.",0,1580155350,ZWE
